Timestamp	Lap_Number	Position(x)	Position(y)	Position(z)	Orientation(x)	Orientation(y)	Orientation(z)	Collision_Target	Path_Deviation	Estimated_Path_Center(x)	Estimated_Path_Center(y)	Estimated_Path_Center(z)	Gaze_Target	Gaze_Location(x)	Gaze_Location(y)	Gaze_Location(z)	Gaze_Through_Gate	Norm_Pos(x)	Norm_Pos(y)	Left_X	Left_Y	Right_X	Right_Y	FPS
1638917691438	0	-423.66300000	331.37230000	368.74400000	44.99996000	279.45070000	6.92561200	NULL	1.3715	0.0000	0.0000	0.0000	PathOutline	-495.2715	298.9703	363.4917	NULL	0.3311	0.6616	0.0000	0.0000	-0.5528	-1.0000	88.22038
1638917691449	0	-424.99290000	331.35290000	369.28390000	44.99997000	276.74960000	7.33885000	NULL	0.8250	0.0000	0.0000	0.0000	PathOutline	-510.4009	302.2301	358.1188	NULL	0.3572	0.7977	0.0000	0.0000	-0.5139	-1.0000	89.90987
1638917691472	0	-426.33090000	331.33560000	369.78930000	44.99925000	274.13810000	7.74335700	NULL	0.2482	0.0000	0.0000	0.0000	Terrain	-499.3307	300.6415	354.7971	NULL	0.3392	0.7062	0.0000	0.0000	-0.5139	-0.9806	89.90987
1638917691483	0	-427.67610000	331.32030000	370.25900000	44.99714000	271.63590000	8.13919000	NULL	0.3591	0.0000	0.0000	0.0000	Terrain	-499.3307	300.6415	354.7971	NULL	0.3392	0.7062	0.0000	0.0000	-0.5139	-0.9806	89.96932
1638917691504	0	-429.02680000	331.30660000	370.69210000	44.99302000	269.25640000	8.52636100	NULL	0.9962	0.0000	0.0000	0.0000	Terrain	-495.7224	300.3447	352.3691	NULL	0.3581	0.6654	0.0000	0.0000	-0.5139	-0.9611	89.96932
1638917691515	0	-430.38020000	331.29450000	371.08900000	44.98492000	267.00810000	8.90425100	NULL	1.6613	0.0000	0.0000	0.0000	Terrain	-495.2492	300.1994	352.7352	NULL	0.3830	0.6488	0.0000	0.0000	-0.4945	-0.9222	93.02975
1638917691538	0	-431.73590000	331.28370000	371.45000000	44.97164000	264.89530000	9.27158500	NULL	1.4159	0.0000	0.0000	0.0000	Terrain	-495.1956	299.9530	354.1210	NULL	0.4174	0.6284	0.0000	0.0000	-0.4362	-0.9028	93.02975
1638917691549	0	-433.09250000	331.27410000	371.77670000	44.95295000	262.91920000	9.62655000	NULL	1.1234	0.0000	0.0000	0.0000	Terrain	-495.1956	299.9530	354.1210	NULL	0.4174	0.6284	0.0000	0.0000	-0.4362	-0.9028	88.30763
1638917691571	0	-434.44990000	331.26550000	372.07150000	44.92850000	261.07870000	9.96607000	NULL	0.8629	0.0000	0.0000	0.0000	Terrain	-501.6256	302.3697	349.2405	NULL	0.4283	0.7095	0.0000	0.0000	-0.3390	-0.9222	88.30763
1638917691582	0	-435.80910000	331.25790000	372.33750000	44.89960000	259.37060000	10.28601000	NULL	0.6311	0.0000	0.0000	0.0000	Terrain	-501.6256	302.3697	349.2405	NULL	0.4283	0.7095	0.0000	0.0000	-0.3001	-0.9222	90.95498
1638917691604	0	-437.16990000	331.25110000	372.57620000	44.86733000	257.79070000	10.58322000	NULL	0.4266	0.0000	0.0000	0.0000	Terrain	-505.4889	304.1830	343.7390	NULL	0.4235	0.7636	0.0000	0.0000	-0.2223	-0.9222	90.95498
1638917691615	0	-438.53270000	331.24510000	372.79080000	44.83203000	256.33350000	10.85491000	NULL	0.2464	0.0000	0.0000	0.0000	Terrain	-506.1983	304.4474	343.9028	NULL	0.4411	0.7611	0.0000	0.0000	-0.1834	-0.9222	89.41145
1638917691638	0	-439.89820000	331.23970000	372.98160000	44.79472000	254.99310000	11.09914000	NULL	0.0898	0.0000	0.0000	0.0000	Terrain	-507.4139	304.8470	344.7261	NULL	0.4654	0.7600	0.0000	0.0000	-0.1446	-0.9417	89.41145
1638917691649	0	-441.26670000	331.23490000	373.15110000	44.75637000	253.76290000	11.31501000	NULL	0.0452	0.0000	0.0000	0.0000	Terrain	-507.4139	304.8470	344.7261	NULL	0.4654	0.7600	0.0000	0.0000	-0.1057	-0.9417	89.09162
1638917691671	0	-442.63760000	331.23060000	373.29890000	44.71711000	252.63650000	11.50227000	NULL	0.1585	0.0000	0.0000	0.0000	Terrain	-506.8209	304.5221	345.6195	NULL	0.4879	0.7261	0.0000	0.0000	-0.1057	-0.9417	89.09162
1638917691682	0	-444.01120000	331.22680000	373.42650000	44.67710000	251.60700000	11.66157000	NULL	0.2516	0.0000	0.0000	0.0000	Terrain	-506.8209	304.5221	345.6195	NULL	0.4879	0.7261	0.0000	0.0000	-0.0668	-0.9417	90.09171
1638917691704	0	-445.38620000	331.22340000	373.53410000	44.63572000	250.66780000	11.79345000	NULL	0.3246	0.0000	0.0000	0.0000	Terrain	-507.7053	304.6392	346.6388	NULL	0.5130	0.7055	0.0000	0.0000	-0.0668	-0.9222	90.09171
1638917691716	0	-446.76220000	331.22040000	373.62160000	44.59245000	249.81240000	11.89990000	NULL	0.3775	0.0000	0.0000	0.0000	Terrain	-507.5884	304.2993	348.4963	NULL	0.5335	0.6767	0.0000	0.0000	-0.0668	-0.9222	88.26904
1638917691738	0	-448.13930000	331.21770000	373.68980000	44.54748000	249.03460000	11.98208000	NULL	0.4111	0.0000	0.0000	0.0000	Terrain	-508.7543	304.2592	349.3582	NULL	0.5502	0.6656	0.0000	0.0000	-0.0668	-0.9028	88.26904
1638917691749	0	-449.51620000	331.21530000	373.73820000	44.50030000	248.32820000	12.04177000	NULL	0.4248	0.0000	0.0000	0.0000	Terrain	-508.7543	304.2592	349.3582	NULL	0.5502	0.6656	0.0000	0.0000	-0.0668	-0.9028	90.40038
1638917691771	0	-450.89190000	331.21310000	373.76510000	44.45047000	247.68770000	12.08274000	NULL	0.4173	0.0000	0.0000	0.0000	PathOutline	-508.8959	304.4048	349.5360	NULL	0.5554	0.6446	0.0000	0.0000	-0.1640	-0.8833	90.40038
1638917691794	0	-452.26410000	331.21120000	373.76790000	44.39752000	247.10750000	12.11054000	NULL	0.3856	0.0000	0.0000	0.0000	PathOutline	-509.2451	304.4861	349.9526	NULL	0.5615	0.6335	0.0000	0.0000	-0.1834	-0.8833	90.78777
1638917691805	0	-453.63270000	331.20950000	373.74590000	44.34107000	246.58260000	12.12967000	NULL	0.3292	0.0000	0.0000	0.0000	PathOutline	-509.1207	304.4305	350.4010	NULL	0.5646	0.6164	0.0000	0.0000	-0.2029	-0.8833	90.78777
1638917691827	0	-454.99720000	331.20800000	373.69870000	44.28148000	246.10820000	12.14217000	NULL	0.2478	0.0000	0.0000	0.0000	PathOutline	-509.9501	304.5322	350.2494	NULL	0.5665	0.6123	0.0000	0.0000	-0.2418	-0.8833	90.65978
1638917691838	0	-456.35700000	331.20670000	373.62510000	44.21912000	245.67960000	12.15062000	NULL	0.1400	0.0000	0.0000	0.0000	PathOutline	-512.8636	305.0474	348.2523	NULL	0.5618	0.6416	-0.0085	0.0000	-0.2612	-0.8833	90.65978
1638917691860	0	-457.71150000	331.20550000	373.52380000	44.15429000	245.29210000	12.15808000	NULL	0.0047	0.0000	0.0000	0.0000	Terrain	-517.9286	306.9372	344.1234	NULL	0.5516	0.7186	-0.0473	0.0000	-0.3195	-0.8833	90.89297
1638917691872	0	-459.06060000	331.20440000	373.39460000	44.08732000	244.94020000	12.16672000	NULL	0.1583	0.0000	0.0000	0.0000	Terrain	-517.9286	306.9372	344.1234	NULL	0.5516	0.7186	-0.0473	0.0000	-0.3195	-0.8833	90.89297
1638917691883	0	-460.40340000	331.20350000	373.23650000	44.01847000	244.61630000	12.17848000	NULL	0.3501	0.0000	0.0000	0.0000	Terrain	-523.1234	309.0572	339.3920	NULL	0.5370	0.7874	-0.0862	0.0000	-0.3584	-0.8833	89.32121
1638917691904	0	-461.73990000	331.20260000	373.04900000	43.94802000	244.31290000	12.19520000	NULL	0.5711	0.0000	0.0000	0.0000	Terrain	-523.5250	309.1931	339.3589	NULL	0.5373	0.7828	-0.0668	0.0000	-0.3779	-0.8833	89.32121
1638917691916	0	-463.07010000	331.20180000	372.83300000	43.87621000	244.02520000	12.21713000	NULL	0.8204	0.0000	0.0000	0.0000	Terrain	-525.0939	309.9347	338.3657	NULL	0.5367	0.7987	-0.0473	0.0000	-0.3779	-0.8833	88.2784
1638917691937	0	-464.39420000	331.20120000	372.58890000	43.80328000	243.75140000	12.24384000	NULL	1.0977	0.0000	0.0000	0.0000	Terrain	-526.0923	310.4498	337.6144	NULL	0.5349	0.8071	-0.0085	0.0000	-0.3779	-0.8833	88.2784
1638917691960	0	-465.71220000	331.20060000	372.31740000	43.72942000	243.49130000	12.27489000	NULL	1.4022	0.0000	0.0000	0.0000	Terrain	-526.2083	310.4845	338.0430	NULL	0.5377	0.7970	0.0000	0.0000	-0.3584	-0.9028	89.74525
1638917691971	0	-467.02730000	331.20000000	372.02150000	43.65627000	243.24550000	12.30717000	NULL	1.7311	0.0000	0.0000	0.0000	Terrain	-526.2083	310.4845	338.0430	NULL	0.5377	0.7970	0.0000	0.0000	-0.3001	-0.9222	89.74525
1638917691994	0	-468.34080000	331.19950000	371.70210000	43.58611000	243.01430000	12.33704000	NULL	1.9471	0.0000	0.0000	0.0000	Terrain	-526.9447	310.9137	338.1556	NULL	0.5403	0.7892	0.0000	0.0000	-0.2612	-0.9417	90.63759
1638917692004	0	-469.65370000	331.19910000	371.36100000	43.52022000	242.79800000	12.36257000	NULL	1.8589	0.0000	0.0000	0.0000	Terrain	-526.8579	310.8901	339.0034	NULL	0.5457	0.7741	0.0000	0.0000	-0.2418	-0.9611	90.63759
1638917692027	0	-470.96590000	331.19870000	370.99860000	43.45918000	242.59630000	12.38267000	NULL	1.7911	0.0000	0.0000	0.0000	Terrain	-527.2878	311.1279	338.6615	NULL	0.5435	0.7733	-0.0279	0.0000	-0.2418	-0.9611	88.16826
1638917692038	0	-472.27650000	331.19840000	370.61480000	43.40267000	242.40670000	12.39841000	NULL	1.7442	0.0000	0.0000	0.0000	Terrain	-526.5201	310.6927	338.9369	NULL	0.5381	0.7505	-0.0473	0.0000	-0.2612	-0.9611	88.16826
1638917692060	0	-473.58520000	331.19810000	370.21000000	43.35041000	242.22410000	12.41081000	NULL	1.7177	0.0000	0.0000	0.0000	Terrain	-526.1235	310.4384	340.2863	NULL	0.5460	0.7244	-0.1446	0.0000	-0.2806	-0.9611	89.85332
1638917692071	0	-474.89140000	331.19780000	369.78390000	43.30217000	242.04080000	12.42081000	NULL	1.7123	0.0000	0.0000	0.0000	Terrain	-526.1235	310.4384	340.2863	NULL	0.5460	0.7244	-0.1446	0.0000	-0.2806	-0.9611	89.85332
1638917692094	0	-476.19270000	331.19750000	369.33530000	43.25699000	241.84690000	12.43132000	NULL	1.7298	0.0000	0.0000	0.0000	Terrain	-526.4653	310.6711	340.1139	NULL	0.5429	0.7106	-0.2806	0.0000	-0.3584	-0.9222	93.39816
1638917692105	0	-477.48740000	331.19730000	368.86330000	43.21324000	241.62880000	12.44573000	NULL	1.7715	0.0000	0.0000	0.0000	Terrain	-526.6088	310.6483	340.6348	NULL	0.5479	0.6954	-0.3195	0.0000	-0.3779	-0.9222	93.39816
1638917692127	0	-478.77370000	331.19710000	368.36760000	43.16942000	241.37180000	12.46651000	NULL	1.8385	0.0000	0.0000	0.0000	Terrain	-526.6088	310.6483	340.6348	NULL	0.5479	0.6954	-0.4167	0.0000	-0.4556	-0.9028	89.11861
1638917692138	0	-480.04880000	331.19700000	367.84500000	43.12416000	241.05820000	12.49789000	NULL	1.9344	0.0000	0.0000	0.0000	Terrain	-528.1656	311.9895	333.6818	NULL	0.4896	0.7600	-0.5139	0.0000	-0.5139	-0.8833	89.11861
1638917692160	0	-481.31270000	331.19680000	367.29620000	43.07687000	240.67000000	12.54248000	NULL	2.0588	0.0000	0.0000	0.0000	Terrain	-530.4463	313.9830	324.5365	NULL	0.4261	0.8593	-0.5723	0.0000	-0.5528	-0.8833	90.24905
1638917692171	0	-482.56340000	331.19670000	366.71770000	43.02785000	240.18990000	12.60257000	NULL	2.2155	0.0000	0.0000	0.0000	Terrain	-530.4463	313.9830	324.5365	NULL	0.4261	0.8593	-0.6500	0.0000	-0.6112	-0.8833	90.24905
1638917692193	0	-483.79980000	331.19660000	366.10880000	42.97726000	239.60050000	12.68168000	NULL	2.4056	0.0000	0.0000	0.0000	Terrain	-530.8279	314.5242	323.2867	NULL	0.4241	0.8608	-0.7084	0.0000	-0.6695	-0.8833	88.52378
1638917692204	0	-485.02100000	331.19640000	365.46840000	42.92538000	238.88750000	12.78095000	NULL	2.6303	0.0000	0.0000	0.0000	Terrain	-531.2886	315.9094	319.4880	NULL	0.4025	0.9049	-0.7278	0.0000	-0.6889	-0.8833	88.52378
1638917692226	0	-486.22630000	331.19640000	364.79650000	42.87233000	238.03990000	12.90066000	NULL	2.8899	0.0000	0.0000	0.0000	Terrain	-531.5935	316.0904	317.6113	NULL	0.3972	0.9106	-0.7473	0.0000	-0.7278	-0.8833	88.26904
1638917692237	0	-487.41430000	331.19630000	364.09210000	42.81834000	237.05070000	13.04105000	NULL	3.1858	0.0000	0.0000	0.0000	Terrain	-531.5552	316.0677	316.7756	NULL	0.3996	0.9049	-0.7473	0.0000	-0.7473	-0.8833	88.26904
1638917692259	0	-488.58430000	331.19620000	363.35520000	42.76355000	235.91600000	13.20232000	NULL	3.5183	0.0000	0.0000	0.0000	Terrain	-531.1874	315.8010	315.2097	NULL	0.3950	0.8973	-0.7473	0.0000	-0.7667	-0.8833	90.31099
1638917692271	0	-489.73540000	331.19610000	362.58640000	42.70813000	234.63500000	13.38324000	NULL	3.8869	0.0000	0.0000	0.0000	Terrain	-531.1874	315.8010	315.2097	NULL	0.3950	0.8973	-0.7473	0.0000	-0.7667	-0.8833	90.31099
1638917692293	0	-490.86660000	331.19600000	361.78570000	42.65219000	233.20970000	13.58260000	NULL	4.2921	0.0000	0.0000	0.0000	Terrain	-529.5062	314.7945	313.9363	NULL	0.3969	0.8572	-0.7473	0.0000	-0.7861	-0.8833	90.71117
1638917692304	0	-491.97690000	331.19600000	360.95360000	42.59592000	231.64350000	13.79932000	NULL	4.7336	0.0000	0.0000	0.0000	Terrain	-528.7808	314.4559	313.3065	NULL	0.4017	0.8397	-0.7473	0.0000	-0.7861	-0.8833	90.71117
1638917692326	0	-493.06460000	331.19590000	360.09150000	42.53869000	229.94150000	14.03163000	NULL	5.2108	0.0000	0.0000	0.0000	PathOutline	-527.9863	314.4330	312.2188	NULL	0.4044	0.8318	-0.7473	0.0000	-0.7861	-0.8639	91.31669
1638917692338	0	-494.12890000	331.19590000	359.19990000	42.47992000	228.11020000	14.27791000	NULL	5.7233	0.0000	0.0000	0.0000	PathOutline	-527.9863	314.4330	312.2188	NULL	0.4044	0.8318	-0.7278	0.0000	-0.7861	-0.8639	91.31669
1638917692360	0	-495.16860000	331.19590000	358.27940000	42.41985000	226.15730000	14.53662000	NULL	6.2709	0.0000	0.0000	0.0000	PathOutline	-525.8486	314.5666	310.5582	NULL	0.4120	0.8149	-0.7278	0.0000	-0.7861	-0.8639	90.14776
1638917692371	0	-496.18250000	331.19580000	357.33090000	42.35869000	224.09160000	14.80636000	NULL	6.8532	0.0000	0.0000	0.0000	PathOutline	-525.8486	314.5666	310.5582	NULL	0.4120	0.8149	-0.7084	0.0000	-0.7861	-0.8639	90.14776
1638917692394	0	-497.16950000	331.19580000	356.35490000	42.29661000	221.92320000	15.08577000	NULL	7.4701	0.0000	0.0000	0.0000	PathOutline	-523.5232	314.8376	308.1419	NULL	0.4169	0.8064	-0.6500	0.0000	-0.7667	-0.8833	88.80482
1638917692404	0	-498.13020000	331.19580000	355.35140000	42.23523000	219.66440000	15.37296000	NULL	8.1214	0.0000	0.0000	0.0000	PathOutline	-522.2059	315.9813	301.9588	NULL	0.3939	0.8660	-0.6306	0.0000	-0.7667	-0.9028	88.80482
1638917692427	0	-499.06490000	331.19570000	354.32170000	42.17680000	217.32810000	15.66473000	NULL	8.8056	0.0000	0.0000	0.0000	Terrain	-506.7637	309.4755	309.7916	NULL	0.2156	0.6182	-0.5528	0.0000	-0.6889	-0.9417	88.08826
1638917692438	0	-499.97560000	331.19570000	353.26680000	42.12333000	214.93020000	15.95683000	NULL	9.5214	0.0000	0.0000	0.0000	Terrain	-506.7637	309.4755	309.7916	NULL	0.2156	0.6182	-0.4945	0.0000	-0.6695	-0.9611	88.08826
1638917692460	0	-500.86580000	331.19570000	352.18910000	42.07745000	212.49050000	16.24254000	NULL	10.2652	0.0000	0.0000	0.0000	Terrain	-518.1003	318.2901	288.6371	NULL	0.3799	0.9646	-0.4167	0.0000	-0.4945	-1.0000	89.39866
1638917692471	0	-501.73610000	331.19560000	351.09070000	42.04009000	210.02780000	16.51563000	NULL	11.0349	0.0000	0.0000	0.0000	Terrain	-516.4692	318.2953	286.3512	NULL	0.3838	0.9665	-0.4167	0.0000	-0.4945	-1.0000	89.39866
1638917692494	0	-502.58870000	331.19560000	349.97440000	42.01067000	207.55780000	16.77116000	NULL	11.1218	0.0000	0.0000	0.0000	Terrain	-515.0414	318.1774	285.6481	NULL	0.3938	0.9570	-0.3584	0.0279	-0.3779	-1.0000	89.39107
1638917692505	0	-503.42330000	331.20150000	348.84150000	41.98857000	205.09650000	17.00522000	NULL	10.8151	0.0000	0.0000	0.0000	Terrain	-513.9293	318.0146	285.4354	NULL	0.4075	0.9429	-0.3195	0.0668	-0.3584	-1.0000	89.39107
1638917692527	0	-504.23920000	331.21660000	347.69270000	41.97326000	202.65840000	17.21705000	NULL	10.5320	0.0000	0.0000	0.0000	Terrain	-513.1549	318.2381	283.8562	NULL	0.4233	0.9433	-0.2612	0.1251	-0.3195	-1.0000	89.96244
1638917692538	0	-505.03730000	331.24910000	346.52930000	41.96421000	200.26080000	17.40535000	NULL	10.2711	0.0000	0.0000	0.0000	Terrain	-513.1549	318.2381	283.8562	NULL	0.4233	0.9433	-0.1446	0.2029	-0.2806	-1.0000	89.96244
1638917692560	0	-505.81590000	331.29860000	345.35170000	41.96093000	197.92120000	17.56955000	NULL	10.0338	0.0000	0.0000	0.0000	Terrain	-511.7880	317.9795	283.2958	NULL	0.4555	0.9134	0.0000	0.2418	-0.2223	-1.0000	90.06413
1638917692571	0	-506.57800000	331.36980000	344.16170000	41.96298000	195.65780000	17.70793000	NULL	9.8165	0.0000	0.0000	0.0000	Terrain	-510.7772	317.9124	280.3210	NULL	0.4643	0.9153	0.0000	0.2612	-0.1834	-1.0000	90.06413
1638917692593	0	-507.32390000	331.46200000	342.96000000	41.96994000	193.48800000	17.81745000	NULL	9.6189	0.0000	0.0000	0.0000	Terrain	-509.9632	319.2254	270.4878	NULL	0.4789	0.9727	0.0000	0.2612	-0.1057	-1.0000	89.16193
1638917692604	0	-508.05650000	331.57450000	341.74780000	41.98138000	191.42370000	17.89541000	NULL	9.4375	0.0000	0.0000	0.0000	Terrain	-507.7959	321.0582	260.6672	NULL	0.4836	1.0328	0.0000	0.2612	-0.0473	-1.0000	89.16193
1638917692626	0	-508.77630000	331.71020000	340.52580000	41.99693000	189.47240000	17.93935000	NULL	9.2718	0.0000	0.0000	0.0000	Terrain	-506.5771	321.2942	259.2419	NULL	0.4926	1.0320	0.0000	0.3390	0.0000	-1.0000	88.97905
1638917692638	0	-509.48240000	331.87190000	339.29430000	42.01625000	187.63810000	17.86243000	NULL	9.1225	0.0000	0.0000	0.0000	Terrain	-506.5771	321.2942	259.2419	NULL	0.4926	1.0320	0.0000	0.3390	0.0000	-1.0000	88.97905
1638917692660	0	-510.17360000	332.06040000	338.05340000	42.03899000	185.92200000	17.60304000	NULL	8.9907	0.0000	0.0000	0.0000	Terrain	-504.5715	322.1351	255.5637	NULL	0.5085	1.0377	0.0000	0.3779	0.0000	-1.0000	90.19857
1638917692670	0	-510.84890000	332.27660000	336.80340000	42.06484000	184.32320000	17.20045000	NULL	8.8770	0.0000	0.0000	0.0000	Terrain	-504.5715	322.1351	255.5637	NULL	0.5085	1.0377	0.0000	0.3779	0.0000	-1.0000	90.19857
1638917692693	0	-511.50740000	332.52320000	335.54480000	42.09351000	182.83910000	16.68766000	NULL	8.7823	0.0000	0.0000	0.0000	Terrain	-505.1089	322.0687	256.3506	NULL	0.5317	1.0077	0.0000	0.4362	0.0000	-1.0000	93.58345
1638917692704	0	-512.14820000	332.80080000	334.27780000	42.12475000	181.46600000	16.09232000	NULL	8.7071	0.0000	0.0000	0.0000	Terrain	-506.8856	322.7255	255.6835	NULL	0.5577	1.0019	0.0000	0.4362	0.0000	-1.0000	93.58345
1638917692726	0	-512.77060000	333.10850000	333.00310000	42.15825000	180.19950000	15.43747000	NULL	8.6518	0.0000	0.0000	0.0000	Terrain	-508.4678	322.9274	256.0848	NULL	0.5781	0.9866	0.0000	0.4362	0.0000	-1.0000	89.09082
1638917692737	0	-513.37410000	333.44530000	331.72090000	42.19384000	179.03420000	14.74226000	NULL	8.6168	0.0000	0.0000	0.0000	Terrain	-508.4678	322.9274	256.0848	NULL	0.5781	0.9866	0.0000	0.4362	0.0000	-1.0000	89.09082
1638917692760	0	-513.95830000	333.81030000	330.43180000	42.23122000	177.96460000	14.02241000	NULL	8.6024	0.0000	0.0000	0.0000	Terrain	-509.8698	323.0362	255.4689	NULL	0.5971	0.9621	0.0000	0.4362	0.0000	-1.0000	89.50228
1638917692771	0	-514.52270000	334.20250000	329.13630000	42.27024000	176.98510000	13.29081000	NULL	8.6086	0.0000	0.0000	0.0000	Terrain	-511.6121	323.0394	255.7256	NULL	0.6154	0.9430	0.0000	0.4362	0.0000	-1.0000	89.50228
1638917692793	0	-515.06700000	334.62090000	327.83470000	42.31069000	176.08970000	12.55791000	NULL	8.6356	0.0000	0.0000	0.0000	Terrain	-511.6121	323.0394	255.7256	NULL	0.6154	0.9430	0.0000	0.4362	0.0000	-1.0000	90.03696
1638917692804	0	-515.59110000	335.06480000	326.52860000	42.35166000	175.27280000	11.83208000	NULL	8.6830	0.0000	0.0000	0.0000	Terrain	-512.9048	323.2223	253.2357	NULL	0.6289	0.9266	0.0000	0.4362	0.0000	-0.9806	90.03696
1638917692827	0	-516.09500000	335.53330000	325.21820000	42.39233000	174.52870000	11.11994000	NULL	8.7506	0.0000	0.0000	0.0000	PathOutline	-513.3409	325.5072	240.7000	NULL	0.6454	0.9906	0.0000	0.4362	0.0000	-0.9806	91.92063
1638917692838	0	-516.57850000	336.02550000	323.90390000	42.43262000	173.85200000	10.42667000	NULL	8.6010	0.0000	0.0000	0.0000	PathOutline	-513.3409	325.5072	240.7000	NULL	0.6454	0.9906	0.0000	0.4362	0.0000	-0.9806	91.92063
1638917692860	0	-517.04190000	336.54050000	322.58710000	42.47179000	173.23750000	9.75615800	NULL	8.1775	0.0000	0.0000	0.0000	Terrain	-513.8715	326.9435	231.0115	NULL	0.6538	1.0149	0.0000	0.4362	-0.0085	-0.9611	90.16563
1638917692871	0	-517.48470000	337.07770000	321.26800000	42.50914000	172.68010000	9.11591700	NULL	7.7746	0.0000	0.0000	0.0000	Terrain	-513.8278	327.2210	229.3669	NULL	0.6519	1.0137	0.0000	0.4362	-0.0085	-0.9611	90.16563
1638917692893	0	-517.90480000	337.63610000	319.94820000	42.54400000	172.17520000	8.51432100	NULL	7.3945	0.0000	0.0000	0.0000	Terrain	-514.9238	327.3468	230.5674	NULL	0.6583	1.0015	0.0000	0.4362	-0.1057	-0.9417	90.32731
1638917692904	0	-518.29900000	338.21510000	318.63020000	42.57437000	171.71840000	7.95410900	NULL	7.0403	0.0000	0.0000	0.0000	Terrain	-515.6046	327.5963	230.4030	NULL	0.6618	0.9943	0.0000	0.4362	-0.1446	-0.9028	90.32731
1638917692926	0	-518.66610000	338.81410000	317.31510000	42.59835000	171.30550000	7.83269200	NULL	6.7130	0.0000	0.0000	0.0000	Terrain	-516.0065	327.3859	236.0198	NULL	0.6617	0.9632	0.0000	0.4362	-0.2223	-0.8833	89.99887
1638917692937	0	-518.99980000	339.43250000	316.00480000	42.61496000	170.93270000	7.83811500	NULL	6.4189	0.0000	0.0000	0.0000	Terrain	-516.0065	327.3859	236.0198	NULL	0.6617	0.9632	0.0000	0.4362	-0.3390	-0.8639	89.99887
1638917692959	0	-519.30100000	340.06960000	314.69920000	42.62402000	170.59650000	7.85416300	NULL	6.1572	0.0000	0.0000	0.0000	Terrain	-515.3855	327.5457	230.1390	NULL	0.6598	0.9528	0.0000	0.4362	-0.3779	-0.8639	90.9587
1638917692970	0	-519.56450000	340.72500000	313.40000000	42.62540000	170.29340000	7.88469600	NULL	5.9331	0.0000	0.0000	0.0000	Terrain	-515.2078	327.7856	228.1348	NULL	0.6599	0.9472	0.0000	0.4362	-0.4751	-0.8445	90.9587
1638917692992	0	-519.78850000	341.39830000	312.10740000	42.61895000	170.01880000	7.93548100	NULL	5.7482	0.0000	0.0000	0.0000	Terrain	-515.2078	327.7856	228.1348	NULL	0.6599	0.9472	-0.1251	0.4362	-0.5917	-0.8445	89.54755
1638917693004	0	-519.96900000	342.08880000	310.82300000	42.60461000	169.76280000	8.01099000	NULL	5.6064	0.0000	0.0000	0.0000	Terrain	-505.3613	328.8852	212.7559	NULL	0.5916	0.9915	-0.1640	0.4362	-0.6500	-0.8250	89.54755
1638917693026	0	-520.10470000	342.79630000	309.54690000	42.58230000	169.51270000	8.11538700	NULL	5.5093	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-468.7495	322.8280	58.7552	NULL	0.5581	1.0877	-0.2223	0.4362	-0.7667	-0.8056	90.66101
1638917693037	0	-520.19340000	343.52030000	308.28040000	42.55196000	169.25620000	8.25101800	NULL	5.4588	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-468.7495	322.8280	58.7552	NULL	0.5581	1.0877	-0.2418	0.4362	-0.7861	-0.8056	90.66101
1638917693060	0	-520.23420000	344.26040000	307.02550000	42.51213000	168.98170000	8.42000600	NULL	5.4559	0.0000	0.0000	0.0000	Terrain	-528.2939	333.4337	209.4352	NULL	0.8067	0.9684	-0.2418	0.3973	-0.8639	-0.7473	89.63746
1638917693071	0	-520.22770000	345.01270000	305.78290000	42.46142000	168.68080000	8.62219800	NULL	5.4999	0.0000	0.0000	0.0000	Terrain	-502.2426	332.5037	203.0752	NULL	0.5927	1.0077	-0.2418	0.3973	-0.8639	-0.7473	89.63746
1638917693093	0	-520.17430000	345.77190000	304.55250000	42.40005000	168.34950000	8.85598200	NULL	5.5904	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-468.0379	317.4533	58.9746	NULL	0.5709	1.0235	-0.1640	0.3001	-0.8833	-0.7473	90.94382
1638917693105	0	-520.07530000	346.53100000	303.33380000	42.32898000	167.98930000	9.11915000	NULL	5.7261	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-468.0379	317.4533	58.9746	NULL	0.5709	1.0235	-0.1251	0.2612	-0.8833	-0.7473	90.94382
1638917693126	0	-519.93180000	347.29030000	302.12660000	42.24910000	167.60520000	9.40891500	NULL	5.9058	0.0000	0.0000	0.0000	_Sp_PW_Tree_Spruce_01	-473.8092	328.3961	129.2366	NULL	0.5444	1.0372	-0.0668	0.2612	-0.8639	-0.7473	90.65198
1638917693138	0	-519.74940000	348.04990000	300.92860000	42.16195000	167.20590000	9.71927500	NULL	6.1243	0.0000	0.0000	0.0000	_Sp_PW_Tree_Spruce_01	-473.8092	328.3961	129.2366	NULL	0.5444	1.0372	0.0000	0.2612	-0.7861	-0.7667	90.65198
1638917693160	0	-519.52890000	348.80990000	299.73970000	42.06902000	166.80100000	10.04454000	NULL	6.3806	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-465.2719	313.9264	59.4675	NULL	0.5874	0.9649	0.0000	0.2029	-0.7473	-0.7861	92.69043
